SensorName,Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
Fish Lake,1994,8,2.0,0.0,47.2,75.625,44.75,58.25,0.0
Fish Lake,1994,8,3.0,0.0,47.2,68.0,45.25,55.0,0.0
Fish Lake,1994,8,4.0,0.0,47.4625,71.125,40.5,53.75,0.05
Fish Lake,1994,9,1.0,0.0,48.1,68.0,40.8571428571,52.2857142857,0.128571428571
Fish Lake,1994,9,2.0,0.0,48.625,60.5,39.125,47.75,0.075
Fish Lake,1994,9,3.0,0.0,49.1,80.0,42.125,56.75,0.0
Fish Lake,1994,9,4.0,0.0,49.1,77.0,43.1428571429,56.8571428571,0.0
Fish Lake,1995,1,1.0,22.8857142857,38.0285714286,21.4285714286,1.71428571429,9.42857142857,0.0428571428571
Fish Lake,1995,1,2.0,25.025,39.5375,32.625,28.0,30.125,0.2625
Fish Lake,1995,1,3.0,27.1375,40.9625,32.0,17.5,23.625,0.1125
Fish Lake,1995,1,4.0,28.625,42.675,32.875,26.0,29.0,0.7625
Fish Lake,1995,10,1.0,0.0965517241379,6.55517241379,46.5172413793,31.0689655172,36.8965517241,0.355172413793
Fish Lake,1995,10,2.0,0.0,2.55,48.0,36.0,40.5,0.25
Fish Lake,1995,11,1.0,2.00714285714,20.2107142857,37.8928571429,28.4642857143,32.1785714286,0.771428571429
Fish Lake,1995,11,2.0,3.2,16.3,36.0,28.0,32.5,1.1
Fish Lake,1995,12,1.0,10.0379310345,40.1068965517,29.3793103448,22.0344827586,25.4137931034,0.362068965517
Fish Lake,1995,12,2.0,7.6,36.9,14.0,8.5,11.0,0.0
Fish Lake,1995,2,1.0,30.4,47.8428571429,41.1428571429,30.1428571429,33.7142857143,0.0857142857143
Fish Lake,1995,2,2.0,30.425,48.225,33.625,14.75,22.625,0.075
Fish Lake,1995,2,3.0,33.6125,52.4875,42.125,28.125,32.75,0.8375
Fish Lake,1995,2,4.0,34.5,55.38,46.0,20.0,29.2,0.02
Fish Lake,1995,3,1.0,34.3857142857,55.4571428571,39.5714285714,16.2857142857,26.1428571429,0.0285714285714
Fish Lake,1995,3,2.0,35.525,57.7125,39.25,30.0,33.0,0.45
Fish Lake,1995,3,3.0,35.3875,59.6375,42.0,27.0,32.375,0.175
Fish Lake,1995,3,4.0,35.5375,60.675,49.125,21.75,32.875,0.0125
Fish Lake,1995,4,1.0,33.8428571429,60.8,45.2857142857,29.5714285714,35.4285714286,0.0857142857143
Fish Lake,1995,4,2.0,32.275,62.0,40.625,25.875,31.625,0.2625
Fish Lake,1995,4,3.0,33.15,63.5375,48.125,26.5,35.25,0.025
Fish Lake,1995,4,4.0,29.5714285714,63.6,51.4285714286,29.4285714286,38.4285714286,0.0
Fish Lake,1995,5,1.0,25.2571428571,63.7285714286,50.0,32.4285714286,39.0,0.0428571428571
Fish Lake,1995,5,2.0,18.475,64.4375,55.75,32.625,41.625,0.1
Fish Lake,1995,5,3.0,9.0875,64.7,61.0,31.875,44.625,0.0
Fish Lake,1995,5,4.0,0.8625,64.7,71.75,34.5,50.875,0.0
Fish Lake,1995,6,1.0,0.0,65.0428571429,60.0,38.0,47.5714285714,0.185714285714
Fish Lake,1995,6,2.0,0.0,66.4,59.5,36.0,46.625,0.1375
Fish Lake,1995,6,3.0,0.0,67.1,59.875,41.5,49.25,0.0
Fish Lake,1995,6,4.0,0.0,67.1,76.4285714286,42.5714285714,58.8571428571,0.0
Fish Lake,1995,7,1.0,0.0,67.1285714286,68.4285714286,46.2857142857,55.1428571429,0.0714285714286
Fish Lake,1995,7,2.0,0.0,68.0875,65.625,43.5,54.0,0.075
Fish Lake,1995,7,3.0,0.0,68.2,81.0,48.875,54.75,0.0
Fish Lake,1995,7,4.0,0.0,68.4,69.25,44.375,55.25,0.0375
Fish Lake,1995,8,1.0,0.0,68.5,69.1428571429,47.7142857143,57.0,0.0
Fish Lake,1995,8,2.0,0.0,68.6875,60.5,40.0,48.5,0.1875
Fish Lake,1995,8,3.0,0.0,70.375,65.5,39.75,51.0,0.0625
Fish Lake,1995,8,4.0,0.0,70.525,66.5,36.75,50.25,0.025
Fish Lake,1995,9,1.0,0.0,70.7857142857,69.5714285714,42.8571428571,54.2857142857,0.0857142857143
Fish Lake,1995,9,2.0,0.0,71.65,77.125,42.875,56.125,0.05
Fish Lake,1995,9,3.0,0.0,71.7,70.75,38.625,51.375,0.0
Fish Lake,1995,9,4.0,0.0,71.8571428571,56.8571428571,41.0,47.1428571429,0.128571428571
Fish Lake,1996,1,1.0,15.9714285714,46.4714285714,32.1428571429,26.2857142857,29.0,0.628571428571
Fish Lake,1996,1,2.0,20.1375,50.1875,34.25,28.0,31.0,0.4125
Fish Lake,1996,1,3.0,21.35,53.35,28.25,20.75,23.875,0.3125
Fish Lake,1996,1,4.0,25.6875,56.1125,21.625,6.125,12.5,0.2
Fish Lake,1996,10,1.0,1.35517241379,3.72413793103,46.0689655172,30.9310344828,36.7931034483,0.3
Fish Lake,1996,10,2.0,0.0,0.3,72.5,36.5,48.5,0.0
Fish Lake,1996,11,1.0,5.71071428571,12.9321428571,33.7857142857,24.9642857143,28.8928571429,0.392857142857
Fish Lake,1996,11,2.0,4.9,10.9,39.5,30.5,33.5,0.1
Fish Lake,1996,12,1.0,18.7172413793,27.8931034483,28.3793103448,18.724137931,23.0,0.631034482759
Fish Lake,1996,12,2.0,16.25,25.75,33.0,28.0,30.0,0.35
Fish Lake,1996,2,1.0,28.8857142857,58.1571428571,24.2857142857,5.85714285714,13.1428571429,0.971428571429
Fish Lake,1996,2,2.0,33.4625,67.375,43.5,22.0,29.125,0.525
Fish Lake,1996,2,3.0,33.3,69.175,36.75,26.75,30.5,0.4
Fish Lake,1996,2,4.0,34.55,71.3,31.0,8.16666666667,18.0,0.183333333333
Fish Lake,1996,3,1.0,35.6428571429,72.3,38.7142857143,23.0,29.5714285714,0.0714285714286
Fish Lake,1996,3,2.0,36.4875,73.1875,45.125,30.125,35.25,0.125
Fish Lake,1996,3,3.0,34.9625,73.7375,43.25,26.5,33.375,0.025
Fish Lake,1996,3,4.0,34.0125,74.0875,38.875,21.625,29.25,0.125
Fish Lake,1996,4,1.0,34.4571428571,75.2714285714,47.2857142857,27.4285714286,35.7142857143,0.114285714286
Fish Lake,1996,4,2.0,29.975,75.7625,48.375,31.0,37.25,0.05
Fish Lake,1996,4,3.0,26.9625,76.7875,43.5,29.125,34.625,0.45
Fish Lake,1996,4,4.0,26.0571428571,81.2428571429,43.1428571429,30.0,34.8571428571,0.357142857143
Fish Lake,1996,5,1.0,25.0142857143,82.2142857143,45.0,28.2857142857,34.7142857143,0.0142857142857
Fish Lake,1996,5,2.0,21.1625,82.5625,49.375,30.25,38.125,0.1
Fish Lake,1996,5,3.0,14.675,83.775,47.125,30.875,38.125,0.1625
Fish Lake,1996,5,4.0,6.2875,84.625,54.75,32.875,42.75,0.05
Fish Lake,1996,6,1.0,0.342857142857,84.8,69.4285714286,37.0,51.7142857143,0.0
Fish Lake,1996,6,2.0,0.0,84.8,65.0,35.5,49.25,0.0
Fish Lake,1996,6,3.0,0.0,84.8,59.75,35.875,46.5,0.05
Fish Lake,1996,6,4.0,0.0,85.2857142857,62.4285714286,38.8571428571,49.7142857143,0.0285714285714
Fish Lake,1996,7,1.0,0.0,85.4,72.5714285714,40.0,55.2857142857,0.0
Fish Lake,1996,7,2.0,0.0,85.4,82.75,46.0,63.5,0.0
Fish Lake,1996,7,3.0,0.0,85.625,66.625,43.75,53.875,0.0375
Fish Lake,1996,7,4.0,0.0,85.725,87.75,50.625,66.625,0.0375
Fish Lake,1996,8,1.0,0.0,86.6285714286,63.7142857143,40.0,50.8571428571,0.157142857143
Fish Lake,1996,8,2.0,0.0,87.1,83.875,46.125,62.5,0.0
Fish Lake,1996,8,3.0,0.0,87.1,69.625,39.625,52.75,0.0
Fish Lake,1996,8,4.0,0.0,87.1,77.75,49.375,61.5,0.0
Fish Lake,1996,9,1.0,0.0,87.4714285714,58.8571428571,38.5714285714,46.8571428571,0.1
Fish Lake,1996,9,2.0,0.0,87.9375,64.375,42.375,51.125,0.1625
Fish Lake,1996,9,3.0,0.0,89.35,51.875,33.125,40.75,0.0875
Fish Lake,1996,9,4.0,0.0,89.8,71.1428571429,36.0,49.1428571429,0.0
Fish Lake,1997,1,1.0,31.5571428571,41.9142857143,32.4285714286,24.8571428571,28.7142857143,0.671428571429
Fish Lake,1997,1,2.0,33.1,43.6,36.0,24.0,16.2,0.0
Fish Lake,1997,10,1.0,0.0,5.59310344828,47.5862068966,31.9655172414,37.8620689655,0.424137931034
Fish Lake,1997,10,2.0,0.0,4.85,37.0,30.5,34.0,0.3
Fish Lake,1997,11,1.0,1.69642857143,15.1571428571,38.9285714286,27.75,31.9642857143,0.221428571429
Fish Lake,1997,11,2.0,0.0,13.35,46.0,30.0,35.5,0.05
Fish Lake,1997,12,1.0,7.72068965517,22.2586206897,30.8965517241,20.9310344828,25.5517241379,0.220689655172
Fish Lake,1997,12,2.0,5.7,19.6,31.5,23.0,27.0,0.2
Fish Lake,1997,2,1.0,39.02,50.78,32.2,8.8,18.0,0.02
Fish Lake,1997,2,2.0,39.5625,51.5125,33.375,22.125,26.875,0.4
Fish Lake,1997,2,3.0,43.4625,55.375,38.375,24.375,29.5,0.3375
Fish Lake,1997,2,4.0,44.74,56.84,39.6,22.0,29.6,0.08
Fish Lake,1997,3,1.0,47.1666666667,58.9166666667,33.3333333333,29.5,23.55,0.54
Fish Lake,1997,3,4.0,54.3,72.6333333333,41.6666666667,28.0,32.0,0.266666666667
Fish Lake,1997,4,1.0,55.0571428571,73.8857142857,45.8571428571,18.2857142857,30.4285714286,0.1
Fish Lake,1997,4,2.0,54.975,74.225,44.625,27.125,34.625,0.0875
Fish Lake,1997,4,3.0,53.85,76.325,45.5,29.625,35.375,0.4375
Fish Lake,1997,4,4.0,50.7,78.6333333333,44.1666666667,31.1666666667,35.6666666667,0.216666666667
Fish Lake,1997,5,1.0,48.1285714286,79.8571428571,48.7142857143,29.1428571429,37.1428571429,0.114285714286
Fish Lake,1997,5,2.0,42.3375,80.4,66.875,31.25,43.75,0.0
Fish Lake,1997,5,3.0,32.6875,80.4,58.125,29.75,41.5,0.0
Fish Lake,1997,5,4.0,25.0,80.5,51.0,34.5,41.375,0.1
Fish Lake,1997,6,1.0,18.3285714286,81.6,57.1428571429,33.7142857143,43.2857142857,0.1
Fish Lake,1997,6,2.0,8.5,81.9,67.0,36.375,50.375,0.0
Fish Lake,1997,6,3.0,0.2,82.2875,54.25,37.25,44.625,0.0875
Fish Lake,1997,6,4.0,0.0,82.8142857143,61.8571428571,37.2857142857,48.4285714286,0.114285714286
Fish Lake,1997,7,1.0,0.0,83.4428571429,69.1428571429,40.5714285714,53.2857142857,0.0428571428571
Fish Lake,1997,7,2.0,0.0,84.4,64.125,43.375,52.5,0.1125
Fish Lake,1997,7,3.0,0.0,84.6,76.625,46.0,59.0,0.0
Fish Lake,1997,7,4.0,0.0,84.6,77.5,43.5,58.5,0.0
Fish Lake,1997,8,1.0,0.0,84.6,84.4285714286,48.4285714286,64.0,0.0
Fish Lake,1997,8,2.0,0.0,84.6,79.375,48.5,62.375,0.0125
Fish Lake,1997,8,3.0,0.0,84.7,74.375,44.625,57.75,0.0125
Fish Lake,1997,8,4.0,0.0,85.1625,64.875,44.125,52.0,0.075
Fish Lake,1997,9,1.0,0.0,85.5285714286,70.7142857143,44.2857142857,54.7142857143,0.0285714285714
Fish Lake,1997,9,2.0,0.0,85.725,64.25,41.625,51.375,0.0875
Fish Lake,1997,9,3.0,0.0,88.9,64.625,37.25,47.5,0.4125
Fish Lake,1997,9,4.0,0.0,90.4428571429,62.8571428571,40.2857142857,49.0,0.242857142857
Fish Lake,1998,1,1.0,12.0428571429,27.5142857143,28.7142857143,22.5714285714,26.0,0.657142857143
Fish Lake,1998,1,2.0,15.9375,31.9125,22.875,9.75,16.0,0.6875
Fish Lake,1998,1,3.0,21.2875,38.0875,33.25,27.625,30.25,0.4875
Fish Lake,1998,1,4.0,24.3,41.1,35.5,28.875,31.5,0.2
Fish Lake,1998,10,1.0,0.0241379310345,2.14482758621,52.0689655172,32.0,38.9655172414,0.113793103448
Fish Lake,1998,10,2.0,0.0,0.95,44.5,37.0,41.0,0.15
Fish Lake,1998,11,1.0,2.75,9.48214285714,37.0,29.7857142857,33.0,0.55
Fish Lake,1998,11,2.0,0.1,4.0,40.5,28.0,33.0,0.05
Fish Lake,1998,12,1.0,16.4379310345,28.3655172414,28.1034482759,19.3793103448,23.275862069,0.713793103448
Fish Lake,1998,12,2.0,14.0,24.1,32.5,19.5,25.5,0.65
Fish Lake,1998,2,1.0,24.9714285714,41.8428571429,36.0,29.2857142857,31.7142857143,0.0714285714286
Fish Lake,1998,2,2.0,25.5875,43.175,35.375,27.125,31.125,0.3
Fish Lake,1998,2,3.0,27.2125,45.05,36.875,26.0,30.625,0.1375
Fish Lake,1998,2,4.0,27.7,45.8,36.6,16.6,25.4,0.16
Fish Lake,1998,3,1.0,28.7714285714,47.3142857143,37.7142857143,18.5714285714,27.1428571429,0.2
Fish Lake,1998,3,2.0,29.6375,48.45,45.125,29.25,34.75,0.1125
Fish Lake,1998,3,3.0,29.2285714286,49.3428571429,44.4285714286,27.0,33.2857142857,0.228571428571
Fish Lake,1998,3,4.0,28.6625,50.9875,41.75,24.75,31.5,0.1
Fish Lake,1998,4,1.0,27.8285714286,51.3714285714,44.2857142857,27.2857142857,34.1428571429,0.0285714285714
Fish Lake,1998,4,2.0,26.6375,51.9,44.625,26.125,33.75,0.0875
Fish Lake,1998,4,3.0,24.55,52.2625,52.0,29.25,38.5,0.05
Fish Lake,1998,4,4.0,20.8285714286,52.7142857143,59.1428571429,30.5714285714,41.0,0.0285714285714
Fish Lake,1998,5,1.0,14.9714285714,52.8,66.8571428571,35.1428571429,47.7142857143,0.0
Fish Lake,1998,5,2.0,9.225,52.9125,50.625,34.75,41.125,0.05
Fish Lake,1998,5,3.0,4.1875,53.275,56.125,35.125,44.0,0.0125
Fish Lake,1998,5,4.0,0.8,54.35,53.5,34.0,43.125,0.1875
Fish Lake,1998,6,1.0,0.0,54.9285714286,68.1428571429,39.4285714286,52.0,0.0285714285714
Fish Lake,1998,6,2.0,0.0,55.075,63.125,42.25,51.5,0.0375
Fish Lake,1998,6,3.0,0.0,55.3375,64.5,40.125,50.875,0.0125
Fish Lake,1998,6,4.0,0.0,55.4857142857,66.0,42.4285714286,53.2857142857,0.0142857142857
Fish Lake,1998,7,1.0,0.0,55.5,73.4285714286,47.0,58.5714285714,0.0
Fish Lake,1998,7,2.0,0.0,55.5,70.625,47.75,57.625,0.0
Fish Lake,1998,7,3.0,0.0,55.5,85.5,47.625,64.625,0.0
Fish Lake,1998,7,4.0,0.0,55.5,87.875,54.875,69.0,0.0
Fish Lake,1998,8,1.0,0.0,55.5,83.4285714286,50.5714285714,64.5714285714,0.0
Fish Lake,1998,8,2.0,0.0,55.5,83.5,48.125,63.75,0.025
Fish Lake,1998,8,3.0,0.0,55.7,67.125,41.5,53.375,0.0
Fish Lake,1998,8,4.0,0.0,55.7,81.5,44.375,60.875,0.0
Fish Lake,1998,9,1.0,0.0,55.7,87.2857142857,45.8571428571,63.7142857143,0.0
Fish Lake,1998,9,2.0,0.0,55.775,74.125,43.375,56.5,0.025
Fish Lake,1998,9,3.0,0.0,55.9,68.875,41.25,52.375,0.0
Fish Lake,1998,9,4.0,0.0,55.9,72.2857142857,38.4285714286,51.1428571429,0.0142857142857
Fish Lake,1999,1,1.0,24.6714285714,41.1857142857,33.7142857143,22.2857142857,26.8571428571,0.0142857142857
Fish Lake,1999,1,2.0,24.7625,42.1875,35.0,28.125,31.125,0.4625
Fish Lake,1999,1,3.0,28.3875,47.7125,32.375,27.5,29.75,0.575
Fish Lake,1999,1,4.0,31.5125,50.7875,30.75,22.0,26.25,0.4125
Fish Lake,1999,10,1.0,0.125,2.12142857143,52.3214285714,30.7857142857,38.8214285714,0.160714285714
Fish Lake,1999,10,2.0,0.0,0.9,49.5,32.0,39.5,0.7
Fish Lake,1999,11,1.0,1.73571428571,12.5535714286,38.0,29.8214285714,33.5357142857,0.478571428571
Fish Lake,1999,11,2.0,1.55,7.45,38.5,32.5,35.0,0.4
Fish Lake,1999,12,1.0,11.4310344828,29.7896551724,31.0689655172,23.4482758621,26.6896551724,0.537931034483
Fish Lake,1999,12,2.0,8.5,24.7,32.5,21.0,27.0,0.05
Fish Lake,1999,2,1.0,37.2,55.6714285714,31.7142857143,25.1428571429,28.0,0.942857142857
Fish Lake,1999,2,2.0,41.7625,59.8625,34.625,15.375,22.75,0.1125
Fish Lake,1999,2,3.0,44.0625,62.1125,34.875,25.375,29.25,0.6375
Fish Lake,1999,2,4.0,49.54,67.28,35.4,26.8,30.2,0.78
Fish Lake,1999,3,1.0,52.3571428571,70.1714285714,35.1428571429,18.7142857143,25.8571428571,0.214285714286
Fish Lake,1999,3,2.0,53.475,71.25,39.0,23.25,29.875,0.1125
Fish Lake,1999,3,3.0,54.2375,72.075,45.375,26.5,33.625,0.1125
Fish Lake,1999,3,4.0,54.2,73.5125,39.375,23.625,30.125,0.25
Fish Lake,1999,4,1.0,55.1,74.6571428571,44.1428571429,22.5714285714,31.7142857143,0.0285714285714
Fish Lake,1999,4,2.0,54.85,74.9375,46.25,23.25,33.0,0.025
Fish Lake,1999,4,3.0,52.375,75.2,50.875,27.75,37.125,0.0625
Fish Lake,1999,4,4.0,49.1714285714,75.5857142857,52.0,27.4285714286,37.0,0.0142857142857
Fish Lake,1999,5,1.0,46.3857142857,76.2428571429,42.8571428571,28.4285714286,33.5714285714,0.228571428571
Fish Lake,1999,5,2.0,44.475,77.2625,47.125,27.875,35.125,0.05
Fish Lake,1999,5,3.0,40.225,78.075,54.125,31.125,40.0,0.0875
Fish Lake,1999,5,4.0,31.2125,78.375,59.5,31.125,43.25,0.0125
Fish Lake,1999,6,1.0,25.3571428571,78.4285714286,50.0,31.5714285714,39.8571428571,0.0142857142857
Fish Lake,1999,6,2.0,20.15,78.5875,65.75,32.75,45.75,0.0125
Fish Lake,1999,6,3.0,11.4875,78.6125,59.5,35.875,45.625,0.0125
Fish Lake,1999,6,4.0,4.05714285714,78.9428571429,57.1428571429,35.7142857143,45.0,0.0428571428571
Fish Lake,1999,7,1.0,1.3,79.2428571429,60.1428571429,35.5714285714,45.7142857143,0.0428571428571
Fish Lake,1999,7,2.0,0.0,79.35,73.625,40.375,55.0,0.0125
Fish Lake,1999,7,3.0,0.0,79.6285714286,72.5714285714,42.1428571429,55.0,0.0571428571429
Fish Lake,1999,7,4.0,0.0,79.8,79.0,42.875,58.875,0.0
Fish Lake,1999,8,1.0,0.0,79.9,80.0,50.2857142857,61.2857142857,0.1
Fish Lake,1999,8,2.0,0.0,80.55,67.625,46.5,55.125,0.0125
Fish Lake,1999,8,3.0,0.0,80.6625,79.5,45.625,59.625,0.0125
Fish Lake,1999,8,4.0,0.0,80.8125,71.0,43.5,55.625,0.025
Fish Lake,1999,9,1.0,0.0,80.9428571429,60.7142857143,35.1428571429,46.2857142857,0.0714285714286
Fish Lake,1999,9,2.0,0.0,81.4,73.75,36.875,51.375,0.0
Fish Lake,1999,9,3.0,0.0,81.4875,78.375,41.375,54.875,0.0125
Fish Lake,1999,9,4.0,0.0,81.8,55.7142857143,33.2857142857,34.1428571429,0.0833333333333
Fish Lake,2000,1,1.0,16.6142857143,37.0714285714,30.0,21.1428571429,25.8571428571,0.342857142857
Fish Lake,2000,1,2.0,21.4625,41.3125,29.125,22.875,25.375,0.7
Fish Lake,2000,1,3.0,24.725,44.8875,30.0,15.625,21.875,0.1875
Fish Lake,2000,1,4.0,25.4125,45.7125,31.375,17.375,23.375,0.0375
Fish Lake,2000,10,1.0,0.00689655172414,1.44482758621,51.7931034483,31.7931034483,39.3793103448,0.113793103448
Fish Lake,2000,10,2.0,0.0,0.6,64.0,35.5,45.5,0.0
Fish Lake,2000,11,1.0,0.814285714286,4.82857142857,36.0357142857,20.6785714286,26.4285714286,0.132142857143
Fish Lake,2000,11,2.0,0.2,4.3,33.5,26.5,30.0,0.3
Fish Lake,2000,12,1.0,6.26551724138,10.1551724138,31.2068965517,17.1379310345,22.4482758621,0.175862068966
Fish Lake,2000,12,2.0,4.0,7.8,28.5,17.0,22.5,0.1
Fish Lake,2000,2,1.0,28.6571428571,48.0,34.7142857143,25.4285714286,29.4285714286,0.428571428571
Fish Lake,2000,2,2.0,29.9875,49.2875,34.375,22.375,27.75,0.15
Fish Lake,2000,2,3.0,30.7625,50.1125,36.375,17.375,25.75,0.075
Fish Lake,2000,2,4.0,31.55,50.95,37.3333333333,24.5,29.6666666667,0.166666666667
Fish Lake,2000,3,1.0,32.5142857143,51.8,38.0,25.4285714286,30.8571428571,0.414285714286
Fish Lake,2000,3,2.0,32.85,55.0875,40.375,24.625,31.375,0.1875
Fish Lake,2000,3,3.0,35.3625,57.8125,38.375,25.75,31.25,0.3375
Fish Lake,2000,3,4.0,35.675,58.9625,46.5,25.375,34.0,0.05
Fish Lake,2000,4,1.0,34.3571428571,59.4,48.5714285714,26.8571428571,35.0,0.171428571429
Fish Lake,2000,4,2.0,33.075,60.4625,53.875,29.5,38.625,0.0625
Fish Lake,2000,4,3.0,29.1375,60.9,51.375,28.875,37.625,0.025
Fish Lake,2000,4,4.0,26.1857142857,61.3571428571,49.0,28.8571428571,36.8571428571,0.0857142857143
Fish Lake,2000,5,1.0,22.5571428571,61.8,51.1428571429,30.2857142857,37.7142857143,0.0714285714286
Fish Lake,2000,5,2.0,19.15,62.425,50.0,31.125,38.125,0.0625
Fish Lake,2000,5,3.0,14.1,62.7428571429,58.8571428571,33.2857142857,43.4285714286,0.0714285714286
Fish Lake,2000,5,4.0,6.775,63.3625,52.875,33.0,41.625,0.0625
Fish Lake,2000,6,1.0,1.15714285714,63.6285714286,61.7142857143,35.5714285714,47.1428571429,0.0285714285714
Fish Lake,2000,6,2.0,0.0,64.6,52.5,38.375,44.5,0.25
Fish Lake,2000,6,3.0,0.0,65.85,68.375,39.75,52.75,0.0125
Fish Lake,2000,6,4.0,0.0,65.9571428571,77.2857142857,44.0,58.8571428571,0.0285714285714
Fish Lake,2000,7,1.0,0.0,66.1428571429,62.1428571429,38.5714285714,48.7142857143,0.0142857142857
Fish Lake,2000,7,2.0,0.0,66.2,72.0,41.75,54.5,0.0
Fish Lake,2000,7,3.0,0.0,66.2,79.0,45.125,59.875,0.0
Fish Lake,2000,7,4.0,0.0,66.2,80.875,47.5,61.75,0.0
Fish Lake,2000,8,1.0,0.0,66.2,80.8571428571,48.2857142857,62.8571428571,0.0
Fish Lake,2000,8,2.0,0.0,66.2,74.25,43.0,56.25,0.0
Fish Lake,2000,8,3.0,0.0,66.2,71.5,41.375,55.0,0.0
Fish Lake,2000,8,4.0,0.0,66.2,68.75,41.75,53.0,0.0125
Fish Lake,2000,9,1.0,0.0,66.3428571429,60.4285714286,35.0,45.7142857143,0.0142857142857
Fish Lake,2000,9,2.0,0.0,67.4125,66.75,40.25,50.75,0.15
Fish Lake,2000,9,3.0,0.0,67.875,61.5,39.875,48.625,0.0875
Fish Lake,2000,9,4.0,0.0,68.3571428571,65.8571428571,36.0,47.0,0.342857142857
Fish Lake,2001,1,1.0,9.2,13.4714285714,34.5714285714,22.1428571429,27.2857142857,0.214285714286
Fish Lake,2001,1,2.0,9.5875,14.5,34.125,22.5,27.0,0.0625
Fish Lake,2001,1,3.0,10.175,15.175,30.375,15.25,21.75,0.1
Fish Lake,2001,1,4.0,11.0375,16.0375,34.375,18.75,24.25,0.15
Fish Lake,2001,10,1.0,0.365517241379,3.56896551724,48.5172413793,30.7931034483,37.5172413793,0.306896551724
Fish Lake,2001,10,2.0,0.0,0.05,48.0,31.5,37.0,0.2
Fish Lake,2001,11,1.0,0.825,13.4,40.0357142857,28.8928571429,33.3571428571,0.371428571429
Fish Lake,2001,11,2.0,0.2,9.7,43.5,24.5,31.0,0.0
Fish Lake,2001,12,1.0,11.6137931034,29.2034482759,31.4482758621,22.275862069,26.1379310345,0.489655172414
Fish Lake,2001,12,2.0,8.0,24.2,35.0,22.5,28.0,0.25
Fish Lake,2001,2,1.0,13.3142857143,18.0714285714,35.4285714286,21.1428571429,27.2857142857,0.328571428571
Fish Lake,2001,2,2.0,14.55,19.375,34.75,15.625,22.875,0.0875
Fish Lake,2001,2,3.0,15.575,20.5125,36.875,21.25,27.125,0.1
Fish Lake,2001,2,4.0,15.86,20.78,47.6,13.2,25.8,0.02
Fish Lake,2001,3,1.0,15.9285714286,21.2,46.5714285714,22.5714285714,30.7142857143,0.0714285714286
Fish Lake,2001,3,2.0,16.2875,21.7875,40.125,27.625,32.625,0.1875
Fish Lake,2001,3,3.0,16.85,23.425,49.375,25.0,34.0,0.125
Fish Lake,2001,3,4.0,16.4375,24.7625,43.625,28.125,33.25,0.2875
Fish Lake,2001,4,1.0,17.0428571429,26.1714285714,43.0,25.4285714286,32.0,0.0428571428571
Fish Lake,2001,4,2.0,17.0875,26.8,43.25,24.625,32.0,0.0875
Fish Lake,2001,4,3.0,15.525,27.225,51.125,28.5,36.75,0.0625
Fish Lake,2001,4,4.0,12.3857142857,27.7714285714,54.4285714286,30.5714285714,39.0,0.257142857143
Fish Lake,2001,5,1.0,11.7571428571,30.0857142857,53.5714285714,28.0,37.7142857143,0.171428571429
Fish Lake,2001,5,2.0,7.275,30.6625,60.5,32.5,43.5,0.1375
Fish Lake,2001,5,3.0,1.7375,31.7875,63.75,33.125,46.0,0.0125
Fish Lake,2001,5,4.0,0.0,31.8,68.625,35.625,50.125,0.0
Fish Lake,2001,6,1.0,0.0,32.1142857143,56.1428571429,36.4285714286,44.5714285714,0.0571428571429
Fish Lake,2001,6,2.0,0.0,32.6875,56.25,37.25,45.375,0.1125
Fish Lake,2001,6,3.0,0.0,33.1,70.875,38.125,53.0,0.0
Fish Lake,2001,6,4.0,0.0,33.4,63.8571428571,40.2857142857,50.2857142857,0.0857142857143
Fish Lake,2001,7,1.0,0.0,33.7,79.4285714286,42.7142857143,59.2857142857,0.0
Fish Lake,2001,7,2.0,0.0,33.7,79.25,45.875,60.5,0.0
Fish Lake,2001,7,3.0,0.0,33.9875,67.0,44.625,53.25,0.1
Fish Lake,2001,7,4.0,0.0,34.5,70.625,43.625,55.0,0.0
Fish Lake,2001,8,1.0,0.0,34.5142857143,74.5714285714,44.0,57.4285714286,0.0142857142857
Fish Lake,2001,8,2.0,0.0,34.6,90.875,48.5,66.625,0.0
Fish Lake,2001,8,3.0,0.0,34.7125,68.25,45.125,54.5,0.1375
Fish Lake,2001,8,4.0,0.0,35.8625,77.625,44.625,57.75,0.025
Fish Lake,2001,9,1.0,0.0,35.9,64.0,42.2857142857,50.0,0.0
Fish Lake,2001,9,2.0,0.0,35.9,83.75,42.25,58.375,0.0
Fish Lake,2001,9,3.0,0.0,35.9,72.375,39.75,52.5,0.0
Fish Lake,2001,9,4.0,0.0,36.0714285714,65.4285714286,38.4285714286,41.0142857143,0.05
Fish Lake,2002,1,1.0,16.2428571429,35.2142857143,33.4285714286,27.0,29.4285714286,0.714285714286
Fish Lake,2002,1,2.0,17.7375,40.875,36.625,24.875,28.875,0.3375
Fish Lake,2002,1,3.0,19.55,43.0,31.125,19.25,24.5,0.375
Fish Lake,2002,1,4.0,23.4375,47.1,31.25,18.75,24.125,0.4375
Fish Lake,2002,10,1.0,0.0,0.379310344828,56.4482758621,28.9310344828,38.7931034483,0.0137931034483
Fish Lake,2002,10,2.0,0.0,0.4,62.5,33.0,44.0,0.0
