Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2014,9,4.0,0.0,77.1628472222,55.0208333333,43.78125,48.2454861111,0.280836236934
2015,1,1.0,6.11602787456,36.9857142857,40.0905923345,29.4181184669,34.3275261324,0.518466898955
2015,1,2.0,6.15091463415,39.4161585366,39.1585365854,30.0823170732,34.0823170732,0.0935975609756
2015,1,3.0,7.12408536585,42.2176829268,39.2469512195,29.9420731707,34.1341463415,0.499390243902
2015,1,4.0,6.69268292683,44.4320121951,48.2347560976,35.3993902439,40.8536585366,0.0710365853659
2015,10,1.0,0.00172413793103,2.23612068966,54.1681034483,41.899137931,47.3931034483,0.327672413793
2015,10,2.0,0.0,0.60875,58.8125,48.475,53.125,0.08375
2015,11,1.0,1.2025,17.5215178571,38.6383928571,28.6830357143,33.1928571429,0.44875
2015,11,2.0,0.33875,12.4275,38.7125,32.3625,35.2875,0.22625
2015,12,1.0,8.79369602763,36.1196027634,32.268566494,24.98791019,28.3929188256,0.59231433506
2015,12,2.0,4.83625,30.345,44.0,34.15,38.45,2.26625
2015,2,1.0,6.6574912892,45.8763066202,40.6445993031,33.425087108,36.8850174216,0.70243902439
2015,2,2.0,6.22568807339,50.4217125382,46.6360856269,35.8165137615,40.495412844,0.187767584098
2015,2,3.0,5.78048780488,51.2384146341,43.2774390244,30.5457317073,35.7987804878,0.0640243902439
2015,2,4.0,5.79756097561,51.783902439,40.7268292683,30.0536585366,34.4341463415,0.155882352941
2015,3,1.0,5.97545126354,51.4967509025,45.1227436823,28.725631769,35.3501805054,0.00685920577617
2015,3,2.0,5.41698717949,51.7326923077,51.1698717949,37.2820512821,43.3141025641,0.443269230769
2015,3,3.0,4.98525641026,55.4028846154,44.8076923077,33.5256410256,38.1794871795,0.206430868167
2015,3,4.0,4.74134615385,57.6708333333,48.8301282051,35.0769230769,41.1025641026,0.280448717949
2015,4,1.0,4.25897435897,59.2153846154,41.673992674,29.0989010989,34.0073260073,0.101098901099
2015,4,2.0,4.38461538462,60.1897435897,43.6666666667,29.9775641026,35.483974359,0.191346153846
2015,4,3.0,3.86506410256,61.1211538462,55.5993589744,35.3557692308,44.3557692308,0.0522435897436
2015,4,4.0,3.27797833935,61.9046931408,50.0324909747,33.3790613718,40.8303249097,0.0985559566787
2015,5,1.0,2.485,62.2457142857,53.5,34.8392857143,43.2642857143,0.0632142857143
2015,5,2.0,1.8640625,62.895625,54.69375,40.06875,46.678125,0.1325
2015,5,3.0,1.225,63.74,60.025,44.559375,50.90625,0.0435736677116
2015,5,4.0,1.93544303797,63.2458860759,62.746835443,46.1962025316,52.3449367089,0.0336569579288
2015,6,1.0,1.78754578755,62.9424908425,62.3846153846,46.336996337,52.4333333333,0.0834586466165
2015,6,2.0,1.77435897436,63.2419871795,68.1185897436,47.0256410256,55.3269230769,0.0023178807947
2015,6,3.0,1.77435897436,63.1971153846,64.9647435897,45.5865384615,53.5128205128,0.00263157894737
2015,6,4.0,1.77435897436,63.5542124542,77.8205128205,57.0293040293,63.1904761905,0.00576923076923
2015,7,1.0,1.77435897436,63.6216117216,78.8864468864,56.989010989,64.5054945055,0.00152671755725
2015,7,2.0,1.78713826367,63.3762057878,68.2765273312,51.5562700965,57.5067524116,0.0367549668874
2015,7,3.0,1.78974358974,63.6259615385,68.4391025641,49.25,56.5865384615,0.00897009966777
2015,7,4.0,1.80705128205,63.9631410256,67.5544871795,48.6474358974,55.9483974359,0.0546052631579
2015,8,1.0,1.81282051282,64.1989010989,70.5238095238,50.8205128205,58.2380952381,0.0127819548872
2015,8,2.0,1.81442307692,64.3525641026,70.6698717949,52.0448717949,58.8509615385,0.0713815789474
2015,8,3.0,1.82564102564,64.8032051282,68.7948717949,48.7884615385,56.5641025641,0.00197368421053
2015,8,4.0,1.83397435897,65.0067307692,64.1057692308,48.9711538462,54.2009615385,0.241059602649
2015,9,1.0,1.88498168498,66.7622710623,52.2124542125,39.8681318681,43.8608058608,0.148679245283
2015,9,2.0,1.93901639344,67.7426229508,62.9901639344,45.6885245902,52.2436065574,0.0240677966102
2015,9,3.0,0.0,69.0343137255,55.7287581699,41.4411764706,47.7712418301,0.106229508197
2015,9,4.0,0.0003663003663,70.780952381,59.4688644689,42.1721611722,49.6263736264,0.0326007326007
2016,1,1.0,15.2628571429,44.775,32.5142857143,23.4535714286,27.6285714286,0.120714285714
2016,1,2.0,16.0809375,45.924375,34.859375,26.28125,30.190625,0.2725
2016,1,3.0,18.465625,49.6609375,37.1875,30.51875,33.496875,0.638125
2016,1,4.0,20.0665625,53.8834375,37.678125,29.1875,32.921875,0.444375
2016,2,1.0,21.3939285714,56.8946428571,36.55,26.3785714286,31.0142857143,0.270357142857
2016,2,2.0,22.1015625,58.8146875,45.321875,35.36875,39.7375,0.5325
2016,2,3.0,22.2559375,63.8303125,39.075,29.540625,33.534375,0.3328125
2016,2,4.0,22.9375,65.2158333333,44.4666666667,32.175,37.1416666667,0.242083333333
2016,3,1.0,24.2814285714,68.4446428571,42.175,32.2678571429,36.2785714286,0.586071428571
2016,3,2.0,25.9546875,72.426875,38.01875,28.265625,32.51875,0.5759375
2016,3,3.0,28.1575,75.3690625,42.646875,30.23125,35.440625,0.2140625
2016,3,4.0,29.193125,77.8178125,45.953125,31.36875,37.265625,0.1965625
2016,4,1.0,27.7410714286,78.62,54.3642857143,36.4642857143,44.1035714286,0.0910714285714
2016,4,2.0,24.070625,79.1671875,50.7375,35.784375,41.95,0.0975
2016,4,3.0,20.6184375,79.8078125,61.25625,42.225,49.6375,0.0541139240506
2016,4,4.0,16.4760714286,80.5525,47.1107142857,34.2714285714,39.6535714286,0.0774193548387
2016,5,1.0,15.9883211679,79.5989051095,61.9781021898,43.602189781,49.9656934307,0.0336363636364
2016,5,2.0,14.3595121951,77.7741463415,57.087804878,39.4682926829,44.7536585366,0.0820689655172
